Number of Hidden Dims,Decrease Rate of Layers' Units,Seed,Pre Filter Count,Loss Filter Count,Node Name,Hidden Dims,Latent Dim,Test Accuracy,Test Precision,Test Recall,Test F0.5-Score,Test F1-Score,Test F2-Score,Test Conf. Matrix,All Data Accuracy,All Data Precision,All Data Recall,All Data F0.5-Score,All Data F1-Score,All Data F2-Score,All Data Conf. Matrix,Post_Test Accuracy,Post_Test Precision,Post_Test Recall,Post_Test F0.5-Score,Post_Test F1-Score,Post_Test F2-Score,Post_Test Conf. Matrix,Post All Data Accuracy,Post All Data Precision,Post All Data Recall,Post All Data F0.5-Score,Post All Data F1-Score,Post All Data F2-Score,Post All Data Conf. Matrix
2,1.3430000000000002,2,460,35,r205n14.gzip,"[342, 254]",189,0.33,0.06,0.93,0.07,0.11,0.24,"[[ 617 1438]
 [   7   92]]",0.32,0.02,0.94,0.03,0.05,0.11,"[[3248 7322]
 [  11  187]]",0.51,0.07,0.76,0.08,0.12,0.24,"[[1018 1040]
 [  23   73]]",0.5,0.03,0.77,0.03,0.05,0.12,"[[5236 5342]
 [  43  147]]"
2,1.3430000000000002,8,460,35,r205n14.gzip,"[342, 254]",189,0.34,0.06,0.95,0.08,0.12,0.25,"[[ 637 1416]
 [   5   96]]",0.32,0.02,0.93,0.03,0.05,0.11,"[[3256 7313]
 [  13  186]]",0.19,0.05,0.95,0.06,0.1,0.22,"[[ 323 1730]
 [   5   96]]",0.17,0.02,0.95,0.03,0.04,0.1,"[[1654 8912]
 [  10  192]]"
2,1.3430000000000002,2,460,35,r206n02.gzip,"[342, 254]",189,0.79,0.5,0.99,0.56,0.66,0.83,"[[1235  459]
 [   5  460]]",0.76,0.27,0.99,0.31,0.42,0.64,"[[7308 2552]
 [   8  925]]",0.82,0.55,0.99,0.6,0.71,0.85,"[[1317  378]
 [   5  459]]",0.8,0.31,0.99,0.35,0.47,0.68,"[[7760 2101]
 [   8  924]]"
2,1.3430000000000002,8,460,35,r206n02.gzip,"[342, 254]",189,0.76,0.48,0.99,0.53,0.64,0.81,"[[1183  509]
 [   5  462]]",0.73,0.24,0.99,0.28,0.39,0.61,"[[6925 2935]
 [   8  925]]",0.79,0.5,0.99,0.56,0.67,0.83,"[[1236  456]
 [   5  462]]",0.76,0.26,0.99,0.31,0.41,0.64,"[[7244 2616]
 [   8  925]]"
2,1.3430000000000002,2,460,35,r205n12.gzip,"[342, 254]",189,0.84,0.21,0.96,0.25,0.35,0.56,"[[1712  337]
 [   4   90]]",0.83,0.09,0.95,0.11,0.17,0.33,"[[8689 1830]
 [   9  185]]",0.85,0.22,0.96,0.26,0.36,0.58,"[[1734  315]
 [   4   90]]",0.83,0.09,0.96,0.11,0.17,0.34,"[[8716 1803]
 [   8  186]]"
2,1.3430000000000002,8,460,35,r205n12.gzip,"[342, 254]",189,0.81,0.19,0.98,0.23,0.32,0.54,"[[1635  408]
 [   2   98]]",0.81,0.09,0.96,0.1,0.16,0.31,"[[8518 2001]
 [   8  186]]",0.81,0.2,0.98,0.23,0.33,0.54,"[[1640  403]
 [   2   98]]",0.81,0.09,0.96,0.1,0.16,0.32,"[[8537 1982]
 [   8  186]]"
2,1.3430000000000002,2,460,35,r209n06.gzip,"[342, 254]",189,0.68,0.12,0.99,0.15,0.22,0.41,"[[1615  832]
 [   1  118]]",0.67,0.05,1.0,0.06,0.1,0.21,"[[8301 4296]
 [   1  232]]",0.97,0.68,0.56,0.65,0.61,0.58,"[[2448   25]
 [  41   52]]",0.98,0.45,0.56,0.47,0.5,0.54,"[[12528   122]
 [   79   101]]"
2,1.3430000000000002,8,460,35,r209n06.gzip,"[342, 254]",189,0.68,0.12,0.99,0.15,0.22,0.41,"[[1641  810]
 [   1  114]]",0.66,0.05,1.0,0.06,0.09,0.21,"[[8277 4325]
 [   1  227]]",0.68,0.12,0.99,0.15,0.22,0.41,"[[1619  831]
 [   1  115]]",0.66,0.05,1.0,0.06,0.09,0.21,"[[8207 4393]
 [   1  229]]"
2,1.3430000000000002,2,460,35,r212n17.gzip,"[342, 254]",189,0.98,0.31,0.6,0.34,0.41,0.51,"[[2097   40]
 [  12   18]]",0.98,0.17,0.66,0.2,0.27,0.42,"[[10575   197]
 [   21    40]]",0.98,0.4,0.57,0.43,0.47,0.52,"[[2112   25]
 [  13   17]]",0.99,0.25,0.64,0.28,0.35,0.48,"[[10652   120]
 [   22    39]]"
2,1.3430000000000002,8,460,35,r212n17.gzip,"[342, 254]",189,0.98,0.43,0.77,0.47,0.55,0.66,"[[2106   31]
 [   7   23]]",0.99,0.23,0.67,0.27,0.34,0.48,"[[10631   139]
 [   21    42]]",0.98,0.35,0.73,0.4,0.48,0.6,"[[2097   40]
 [   8   22]]",0.98,0.17,0.66,0.2,0.28,0.42,"[[10570   199]
 [   22    42]]"
2,1.3430000000000002,2,460,35,r210n15.gzip,"[342, 254]",189,0.9,0.34,0.91,0.38,0.49,0.68,"[[2245  258]
 [  13  130]]",0.89,0.15,0.89,0.18,0.26,0.45,"[[11466  1468]
 [   32   263]]",0.93,0.41,0.87,0.46,0.56,0.71,"[[2332  174]
 [  18  122]]",0.92,0.19,0.85,0.22,0.31,0.5,"[[11875  1065]
 [   43   246]]"
2,1.3430000000000002,8,460,35,r210n15.gzip,"[342, 254]",189,0.85,0.24,0.89,0.29,0.38,0.58,"[[2119  386]
 [  16  125]]",0.86,0.13,0.9,0.16,0.23,0.41,"[[11140  1791]
 [   30   268]]",0.93,0.38,0.82,0.43,0.52,0.67,"[[2341  173]
 [  24  108]]",0.94,0.23,0.83,0.26,0.36,0.54,"[[12152   797]
 [   47   233]]"
2,1.3430000000000002,2,460,35,r221n05.gzip,"[342, 254]",189,0.27,0.26,1.0,0.31,0.42,0.64,"[[  22 1565]
 [   0  563]]",0.12,0.11,1.0,0.13,0.19,0.37,"[[ 134 9490]
 [   0 1126]]",0.61,0.38,0.98,0.44,0.55,0.75,"[[777 839]
 [ 10 524]]",0.54,0.18,0.98,0.21,0.3,0.51,"[[4745 4935]
 [  22 1048]]"
2,1.3430000000000002,8,460,35,r221n05.gzip,"[342, 254]",189,0.27,0.26,1.0,0.31,0.42,0.64,"[[  16 1571]
 [   0  563]]",0.11,0.11,1.0,0.13,0.19,0.37,"[[  84 9540]
 [   0 1126]]",0.42,0.3,0.99,0.35,0.46,0.68,"[[ 374 1233]
 [   6  537]]",0.32,0.13,0.99,0.15,0.23,0.42,"[[2337 7324]
 [  16 1073]]"
2,1.3430000000000002,2,460,35,r233n14.gzip,"[342, 254]",189,0.78,0.28,0.97,0.33,0.44,0.65,"[[1796  548]
 [   7  214]]",0.77,0.13,0.97,0.15,0.22,0.41,"[[9442 2945]
 [  14  421]]",0.96,0.71,0.92,0.74,0.8,0.87,"[[2272   81]
 [  17  195]]",0.97,0.48,0.93,0.53,0.64,0.78,"[[11995   412]
 [   30   385]]"
2,1.3430000000000002,8,460,35,r233n14.gzip,"[342, 254]",189,0.81,0.3,0.95,0.35,0.45,0.66,"[[1877  476]
 [  10  202]]",0.81,0.14,0.96,0.17,0.25,0.45,"[[9912 2483]
 [  16  411]]",0.97,0.72,0.93,0.75,0.81,0.88,"[[2288   74]
 [  14  189]]",0.97,0.48,0.92,0.54,0.64,0.78,"[[12008   403]
 [   32   379]]"
2,1.3430000000000002,2,460,35,r234n10.gzip,"[342, 254]",189,0.87,0.08,0.84,0.1,0.15,0.3,"[[1965  283]
 [   5   26]]",0.86,0.04,0.84,0.04,0.07,0.15,"[[9767 1557]
 [  11   58]]",0.88,0.09,0.84,0.11,0.16,0.31,"[[1981  267]
 [   5   26]]",0.87,0.04,0.84,0.05,0.07,0.16,"[[9832 1492]
 [  11   58]]"
2,1.3430000000000002,8,460,35,r234n10.gzip,"[342, 254]",189,0.86,0.09,0.91,0.11,0.16,0.31,"[[1931  315]
 [   3   30]]",0.86,0.04,0.84,0.04,0.07,0.15,"[[9775 1549]
 [  11   58]]",0.88,0.1,0.91,0.12,0.18,0.35,"[[1974  272]
 [   3   30]]",0.88,0.04,0.83,0.05,0.08,0.17,"[[10007  1317]
 [   12    57]]"
2,1.3430000000000002,2,460,35,r232n05.gzip,"[342, 254]",189,0.98,0.46,0.72,0.49,0.56,0.65,"[[2064   31]
 [  10   26]]",0.98,0.19,0.7,0.22,0.3,0.45,"[[10372   213]
 [   21    49]]",0.91,0.15,0.87,0.18,0.26,0.44,"[[1899  193]
 [   5   34]]",0.9,0.06,0.87,0.08,0.12,0.25,"[[9566 1010]
 [  10   69]]"
2,1.3430000000000002,8,460,35,r232n05.gzip,"[342, 254]",189,0.96,0.2,0.72,0.23,0.31,0.47,"[[2016   86]
 [   8   21]]",0.96,0.11,0.8,0.13,0.19,0.36,"[[10199   395]
 [   12    49]]",0.98,0.44,0.77,0.49,0.56,0.67,"[[2070   30]
 [   7   24]]",0.99,0.3,0.77,0.34,0.43,0.59,"[[10484   110]
 [   14    47]]"
2,1.3430000000000002,2,460,35,r214n09.gzip,"[342, 254]",189,0.94,0.14,0.59,0.16,0.22,0.36,"[[1844  101]
 [  11   16]]",0.94,0.06,0.6,0.08,0.12,0.23,"[[9261  537]
 [  25   37]]",0.72,0.09,0.85,0.1,0.16,0.3,"[[1365  547]
 [   9   51]]",0.72,0.04,0.85,0.04,0.07,0.15,"[[6995 2746]
 [  18  101]]"
2,1.3430000000000002,8,460,35,r214n09.gzip,"[342, 254]",189,0.92,0.15,0.67,0.18,0.25,0.4,"[[1788  145]
 [  13   26]]",0.93,0.07,0.69,0.08,0.13,0.25,"[[9103  683]
 [  23   51]]",0.73,0.08,0.71,0.1,0.14,0.27,"[[1392  518]
 [  18   44]]",0.73,0.03,0.8,0.04,0.07,0.15,"[[7139 2603]
 [  24   94]]"
2,1.3430000000000002,2,460,35,r231n18.gzip,"[342, 254]",189,0.98,0.47,0.59,0.49,0.52,0.56,"[[1627   18]
 [  11   16]]",0.99,0.32,0.63,0.35,0.42,0.53,"[[8225   77]
 [  21   36]]",0.99,0.75,0.41,0.64,0.53,0.45,"[[1647    3]
 [  13    9]]",1.0,0.69,0.48,0.63,0.56,0.51,"[[8303   10]
 [  24   22]]"
2,1.3430000000000002,8,460,35,r231n18.gzip,"[342, 254]",189,0.98,0.4,0.59,0.42,0.47,0.53,"[[1617   26]
 [  12   17]]",0.98,0.21,0.66,0.25,0.32,0.47,"[[8156  144]
 [  20   39]]",0.99,0.77,0.57,0.72,0.65,0.6,"[[1637    5]
 [  13   17]]",0.99,0.5,0.58,0.51,0.54,0.57,"[[8275   31]
 [  22   31]]"
2,1.3430000000000002,2,460,35,r227n07.gzip,"[342, 254]",189,0.88,0.18,0.68,0.21,0.29,0.44,"[[2047  260]
 [  27   58]]",0.89,0.08,0.72,0.1,0.15,0.29,"[[10485  1305]
 [   46   121]]",0.77,0.13,0.84,0.15,0.22,0.39,"[[1760  539]
 [  15   78]]",0.77,0.05,0.86,0.07,0.1,0.22,"[[9091 2684]
 [  26  156]]"
2,1.3430000000000002,8,460,35,r227n07.gzip,"[342, 254]",189,0.86,0.17,0.81,0.21,0.29,0.47,"[[1978  329]
 [  16   69]]",0.85,0.08,0.86,0.1,0.15,0.29,"[[10051  1732]
 [   25   149]]",0.88,0.19,0.78,0.22,0.3,0.48,"[[2052  262]
 [  17   61]]",0.88,0.09,0.82,0.11,0.16,0.31,"[[10381  1412]
 [   29   135]]"
2,1.3430000000000002,2,460,35,r217n01.gzip,"[342, 254]",189,0.61,0.42,0.98,0.47,0.58,0.77,"[[1043 1184]
 [  13  840]]",0.54,0.19,0.99,0.23,0.32,0.54,"[[6659 7031]
 [  22 1684]]",0.28,0.28,1.0,0.33,0.44,0.66,"[[   0 2209]
 [   0  871]]",0.11,0.11,1.0,0.14,0.2,0.39,"[[    0 13653]
 [    0  1743]]"
2,1.343,8,460,35,r217n01.gzip,"[342, 254]",189,0.56,0.39,0.99,0.44,0.56,0.75,"[[ 871 1353]
 [   7  849]]",0.46,0.17,0.99,0.2,0.29,0.51,"[[5451 8233]
 [  16 1696]]",0.28,0.28,1.0,0.33,0.44,0.66,"[[   0 2209]
 [   0  871]]",0.11,0.11,1.0,0.14,0.2,0.39,"[[    0 13653]
 [    0  1743]]"
